Key,Text,Hash
TOOLTIP_VIABILITY_TEST_NURSERY_MEDIA,"Substance à travers laquelle les racines poussent et extraient l’eau et les nutriments dans un pot, un plateau ou un autre contenant de pépinière.",b158a700
TOOLTIP_VIABILITY_TEST_PAPER_PETRI_DISH,Une boîte contenant un milieu de croissance composé de papier de germination.,69a72269
TOOLTIP_VIABILITY_TEST_PERLITE_VERMICULITE,"Substituts légers du sable pour les mélanges de rempotage sans sol, souvent utilisés pour améliorer l’aération et la texture des mélanges de terreau et de sol de jardin.",0eeee80f
TOOLTIP_VIABILITY_TEST_SAND,"Substance granuleuse et meuble résultant de l’érosion de roches siliceuses et autres, constituant un élément majeur des plages, lits de rivières, fonds marins et déserts.",f9196dfc
TOOLTIP_VIABILITY_TEST_SAND_PETRI_DISH,Une boîte contenant un milieu de croissance composé de sable.,f9e62005
TOOLTIP_VIABILITY_TEST_SCARIFY,"Affaiblir, ouvrir ou modifier l’enveloppe de la graine afin de la rendre perméable à l’eau, pour lever la dormance physique.",deab5eff
TOOLTIP_VIABILITY_TEST_SEED_TYPE,État des graines à tester pour la viabilité.,1dffa4cb
TOOLTIP_VIABILITY_TEST_SOAK,"Processus d’imbibition d’une graine par immersion dans l’eau, afin de lever la dormance physique.",5ab79436
TOOLTIP_VIABILITY_TEST_SOIL,"Matériau noir ou brun foncé composé généralement d’un mélange de matières organiques, d’argile et de particules rocheuses.",f6e9e887
TOOLTIP_VIABILITY_TEST_STORED,Graines ayant été stockées pendant une certaine durée ; il est recommandé de surveiller leur viabilité au fil du temps afin de les utiliser avant qu’elles ne perdent leur viabilité en stockage.,834d4785
TOOLTIP_VIABILITY_TEST_STRATIFICATION,"Processus consistant à exposer les graines à des températures alternées, simulant les conditions naturelles qu’elles rencontreraient, afin de lever la dormance physiologique.",22795a10
TOOLTIP_VIABILITY_TEST_SUBSTRATE,"Surface ou matériau sur lequel un organisme vit, croît ou puise sa nourriture.",7a9e9c03
TOOLTIP_VIABILITY_TEST_TREATMENT,"Ensemble des agents et techniques biologiques, physiques et chimiques utilisés pour lever la dormance et/ou accélérer la germination.",560e95e8
TOTAL,Total,ecba5453
TOTAL_ACTIVE_ACCESSIONS,Total des accessions actives,8950dbea
TOTAL_AVERAGE_SCORE,Score moyen total,f211ebfa
TOTAL_CARBON_T,Carbone total (t),8f222c70
TOTAL_EXPANSION_POTENTIAL,Potentiel total d’expansion (ha),51e2b16e
TOTAL_HECTARES_PLANTED,Nombre total d’hectares plantés,5410325f
TOTAL_HECTARES_PLANTED_TOOLTIP,Il s’agit du nombre total d’hectares marqués comme « Plantation terminée » sur ce site de plantation,1dd1dbf3
TOTAL_NUMBER_OF_PLANTS,Nombre total de plants,c6ba8c94
TOTAL_NUMBER_OF_PLANTS_PROPAGATED,Nombre total de plants multipliés,aed39bc5
TOTAL_NUMBER_OF_PLANTS_PROPAGATED_FOR_PROJECT,Plants multipliés pour {0},20f06c90
TOTAL_PLANTED,Total planté,1db7377f
TOTAL_PLANTED_AREA_HA,Superficie totale plantée (ha) *,8398e18e
TOTAL_PLANTED_COMPLETE,Total de plantations terminées,47ede772
TOTAL_PLANTED_REQUIRED,Total à planter *,f8c6398b
TOTAL_PLANTING_AREA,Superficie totale de plantation,d227ef50
TOTAL_PLANTING_SITE_AREA_HA,Superficie totale du site de plantation (ha) *,cf590ea2
TOTAL_PLANTS_AND_SPECIES,Total des plants et des espèces,8eb24efd
TOTAL_PLANTS_OBSERVED,Nombre total de plants observés,4a3801b1
TOTAL_PLANTS_PLANTED,Total de plantes plantées,2db49cb6
TOTAL_PLANTS_PLANTED_HELPER_TEXT,Espèces non classées comme « arbres » dans la liste des espèces.,79c7fb72
TOTAL_PLANTS_PLANTED_REQUIRED,Total de plantes plantées *,4ab67968
TOTAL_PLANTS_PLANTED_ROLLED_UP_TOOLTIP,Nombre total de plantes plantées sur l'ensemble des sites de plantation associés au projet,4b0af1bf
TOTAL_PLANTS_PLANTED_TOOLTIP,Le total de plantes plantées correspond au nombre total de plantes déclarées comme plantées lors du dernier retrait.,f7574f5a
TOTAL_QUANTITY,Quantité totale,cdf71c19
TOTAL_QUANTITY_MOVED,Quantité totale déplacée,692dd6b4
TOTAL_READY_QUANTITY,Quantité totale prête,54735e3c
TOTAL_SEED_COUNT,Nombre total de semences,be979b1e
TOTAL_SEEDLINGS_COUNT,Nombre total de semis,1aad5bd0
TOTAL_SEEDLINGS_SENT,Nombre total de semis envoyés,12a7f16d
TOTAL_SEEDS_GERMINATED,Nombre total de semences germées,f0aabea9
TOTAL_SEEDS_GERMINATED_ERROR,La quantité germée ne doit pas dépasser la quantité testée.,1fa23391
TOTAL_SEEDS_STORED,Nombre total de semences stockées,4861bb25
TOTAL_SEEDS_STORED_FOR_PROJECT,Semences stockées pour {0},b82ddb80
TOTAL_SEEDS_TESTED,Total de semences testées,e0eb1576
TOTAL_SEEDS_TESTED_ERROR,Le nombre de semences testées ne doit pas dépasser le nombre de semences restantes,9039205a
TOTAL_SPECIES,Nombre total d'espèces,640e7345
TOTAL_SPECIES_OBSERVED,Nombre total d'espèces observées,70790c44
TOTAL_SPECIES_PLANTED,Nombre total d'espèces plantées,84c39274
TOTAL_SPECIES_PLANTED_ROLLED_UP_TOOLTIP,Nombre total d'espèces plantées sur l'ensemble des sites de plantation associés au projet,e0dbf96b
TOTAL_SPECIES_PLANTED_TOOLTIP,Le nombre total d'espèces plantées correspond au nombre total d'espèces déclarées comme plantées lors du dernier retrait.,d64f148d
TOTAL_TREES_PLANTED,Nombre total d'arbres plantés *,a96c2d9a
TOTAL_TREES_PLANTED_HELPER_TEXT,Espèces classées comme « arbres » dans la liste des espèces.,8cc890e1
TOTAL_VCU_40YRS,Total des VCU (40 ans),b554afa4
TOTAL_VCU_T_40YRS,Total des VCU (t 40 ans),f713f6b5
TOTAL_WEIGHT,Poids total,13c1918a
TOTAL_WITHDRAW,Retrait total,17f6180f
TOTAL_WITHDRAWN,Total retiré,dd5c8a27
TOTAL_WITHDRAWN_COUNT,Total retiré (semences),28f9f143
TOTAL_WITHDRAWN_FOR_PLANTING,Total retiré pour la plantation,62d533a3
TOTAL_WITHDRAWN_WEIGHT_GRAMS,Total retiré (g),dba0ab72
TOTAL_WITHDRAWN_WEIGHT_KILOGRAMS,Total retiré (kg),49e5f907
TOTAL_WITHDRAWN_WEIGHT_MILLIGRAMS,Total retiré (mg),fcaf5ce8
TOTAL_WITHDRAWN_WEIGHT_OUNCES,Total retiré (oz),4ec6a8f1
TOTAL_WITHDRAWN_WEIGHT_POUNDS,Total retiré (lb),893058af
TREATMENT,Traitement,d92a8264
TREATMENT_AFTER,Traitement (après),47efd418
TREATMENT_BEFORE,Traitement (avant),311905d8
TREE,Arbre,786d8845
TREES_AND_SHRUBS,Arbres et arbustes,e40ed4ab
TREES_OR_SHRUBS,Arbres ou arbustes,ea17b41a
TREES_TRUNKS,Arbres/troncs,029487f6
TRUNCATED_TEXT_MORE_LINK,plus,9c3efa68
TRUNCATED_TEXT_MORE_SEPARATOR,...,c44bbeb6
TRY_AGAIN,Réessayer,1e18e638
TUTORIAL_PREFIX,Tutoriel : {0},71025393
TWENTY_FIVE_TO_FIFTY_PERCENT,25 % à 50 %,62ebd162
TYPE,Type,c1d026e9
TYPE_ELLIPSIS,Saisir...,c30f222d
TYPE_OF_FOREST,Type de forêt,6fd02b1c
UN_SDG,Objectifs de développement durable des Nations Unies (ODD),7d6c756a
UNABLE_TO_ADD_PERSON,Impossible d’ajouter la personne,7d19ff74
UNABLE_TO_CONNECT_TO_SENSOR_KIT,Nous n’avons pas pu connecter votre kit de capteurs. Cela peut parfois être dû à une absence de connexion à l’alimentation ou à Internet. Veuillez envoyer un courriel à {0} afin que nous puissions vous aider.,2f1420ba
UNABLE_TO_LOAD_NOTIFICATIONS,Impossible de charger les notifications. Veuillez réessayer plus tard.,c6aeba80
UNASSIGNED,Non attribué,9acb5519
UNCLAIMED,Non réclamé,a4964181
UNDERPERFORMANCE_DESCRIPTION,Fournissez des informations sur la sous-performance.,aace2e15
UNDERPERFORMANCE_JUSTIFICATION,Justification de la sous-performance,7d6d2cba
UNDO,Annuler,5f150050
UNDO_PLANTING_COMPLETE,Annuler la fin de la plantation,05a90be7
UNDO_WITHDRAWAL,Annuler le retrait,eba70c5e
UNDO_WITHDRAWAL_CONFIRMATION,Êtes-vous sûr de vouloir annuler ce retrait ?,7f65365c
UNDONE_WITHDRAWAL_MESSAGE,Ce retrait a été annulé et les quantités ont été rétablies dans le lot d'origine.,5bfaca81
UNEXPECTED_ERROR,Une erreur inattendue s'est produite.,ba88e4cb
UNFAVORABLE_WEATHER,Conditions météorologiques défavorables,a11232d3
UNITS,Unités,ce3e3f06
UNKNOWN,Inconnu,97ccc176
UNLIKELY,Improbable,961eba8d
UNRECOGNIZED_SPECIES,Espèce non reconnue,74b081bb
UNRECOGNIZED_SPECIES_MESSAGE,Faites correspondre les entrées suivantes aux espèces déjà présentes dans Terraware :,d9fc89e5
UNSPECIFIED,Non spécifié,be62b890
UPCOMING,À venir,fa1930e2
UPCOMING_PLANTING_SEASONS,Saisons de plantation à venir,3ad28e65
UPDATE,Mettre à jour,c4c30980
UPDATE_NEEDED,Mise à jour nécessaire,7b391dc2
UPDATE_REQUESTED,Mise à jour demandée,3c56b2c5
UPDATE_STATUS_WARNING,Vous êtes sur le point de mettre à jour le statut,6ee652b9
UPLOAD,Téléverser,07a29663
UPLOAD_A_MAP_OF_THE_PROJECT_BOUNDARY,Téléverser une carte de la limite du projet,843e2f43
UPLOAD_CSV_FILE,Téléverser un fichier CSV,3a5fa609
UPLOAD_DELIVERABLES,Téléverser les livrables,ed8d94f9
UPLOAD_DELIVERABLES_MESSAGE,Les livrables doivent référencer des identifiants de module existants. Assurez-vous que les modules référencés par les livrables sont téléversés en premier.,207c044b
UPLOAD_ELLIPSIS,Téléverser...,0565da25
UPLOAD_FAILED,Échec du téléversement,bbacbec8
UPLOAD_FILE,Téléverser un fichier,248e3ae5
UPLOAD_FILES_DESCRIPTION,Parcourir ou glisser-déposer des fichiers.,7c4a7822
UPLOAD_FILES_TITLE,Téléverser un ou plusieurs fichiers,bd0f5440
UPLOAD_MODULES_DESCRIPTION,Parcourir ou glisser-déposer un fichier CSV.,0e9c1a46
UPLOAD_PHOTO,Téléverser une photo...,9a57b4af
UPLOAD_PHOTO_DESCR_LANDSCAPE_3_2,"Parcourir ou glisser-déposer un fichier (JPG, PNG). Une photo au format paysage (alignement horizontal et/ou ratio 3:2) est recommandée.",a126e16b
UPLOAD_PHOTO_DESCRIPTION,"Parcourir ou glisser-déposer un fichier (JPG, PNG).",9c8c3f2c
UPLOAD_PHOTO_MOBILE_DESCRIPTION,"Parcourir les fichiers (JPG, PNG).",761b20be
UPLOAD_PHOTOS,Télécharger une ou plusieurs photos,d20a4173
UPLOAD_SHAPEFILE,Télécharger un fichier de formes,b9311d11
UPLOAD_SHAPEFILE_DESCRIPTION,"Télécharger un fichier
(exemples de types de fichiers : GeoJSON, kml/kmz)",15f8ef39
UPLOAD_SPATIAL_FILES,Télécharger un ou plusieurs fichiers spatiaux,953e770a
USD_PER_HECTARE,${0} par ha,d8525ed1
USE_ORGANIZATION_TIME_ZONE,Utiliser le fuseau horaire de l'organisation,2cf2ac16
USED_UP,Utilisé,323bdb79
USER_NOTIFICATION_ACTION,"Pour modifier vos préférences, allez dans [Mon compte]",8fcbad99
USER_NOTIFICATION_ACTION_SETTINGS,"Pour modifier vos préférences, allez dans [Paramètres]",e188ba43
USER_WITH_EMAIL_DOES_NOT_EXIST,Aucun utilisateur avec cet e-mail n'existe,66a18b2d
VALUE,Valeur,b8e67ab1
VALUE_CANT_EXCEED_100,La valeur ne peut pas dépasser 100 %,e78b7737
VALUES_ALIGNMENT,Alignement des valeurs,feafa0f3
VARIABLE_DETAILS,Détails de la variable,48294b19
VARIABLE_ERROR_NUMBER_DECIMAL_PLACES,La valeur dépasse le nombre maximal de décimales autorisé : {0},3a248e96
VARIABLE_ERROR_NUMBER_MAX_LIMIT,La valeur dépasse la valeur maximale de {0},4bb003ef
VARIABLE_ERROR_NUMBER_MIN_LIMIT,La valeur est inférieure à la valeur minimale de {0},418806aa
VARIABLE_ERROR_NUMBER_NAN,La valeur n'est pas un nombre,35fecae0
VARIABLE_HISTORY,Historique de la variable,62d3bc75
VARIABLE_STATUS,Statut de la variable,dd3169c3
VARIABLES,Variables,9902c54b
VCS_TEMPLATE_NAME,"Modèle de description de projet VCS, v4.3",632df567
VERRA,Verra,b73695a0
VERRA_LINK,Lien Verra,09f00e23
VERRA_NPRT,Outil d’évaluation des risques de non-permanence Verra (NPRT),8df572d7
VERSION,Version,2228da65
VERSION_NAME,Nom de la version,66c1f794
VERSION_PREVIEW,Aperçu de la version,9eb32b2d
VERSIONS,Versions,9ef0d449
VIABILITY,Viabilité,8ea0b3b5
VIABILITY_RATE,Taux de viabilité,bca4f47d
VIABILITY_RESULT,Résultat de viabilité,e34f8436
VIABILITY_TEST,Test de viabilité,1989cfb8
VIABILITY_TEST_NUMBER,Test de viabilité (n°{0}),c7a75934
VIABILITY_TEST_START_DATE_ERROR,Cette date ne doit pas être antérieure à la date de collecte des semences,c85cf78a
VIABILITY_TESTING,Tests de viabilité,cb87d231
VIABILITY_TESTING_EMPTY_MESSAGE,"Les tests de viabilité vous aident à suivre la qualité des semences. Vous pouvez effectuer un test de germination en pépinière ou en laboratoire, ou réaliser un test de coupe.",d0729b19
VIABILITY_TESTS,Tests de viabilité,097a958c
VIEW,Afficher,02cff17a
VIEW_ALL_DELIVERABLES,Afficher tous les livrables,dd83a9c2
VIEW_APPLICATION,Afficher la demande,bbdc193f
VIEW_DELIVERABLES,Afficher les livrables,6cbd6a6e
VIEW_FULL_DASHBOARD,Afficher le tableau de bord complet,25189646
VIEW_HISTORY,Afficher l’historique,a1dbe2ca
VIEW_INTERNAL_REPORT_FORM,Afficher le formulaire de rapport interne,67f51c8a
VIEW_LESS,Afficher moins,0916aa87
VIEW_MAP,Afficher la carte,8ef1dcc4
VIEW_MORE,Afficher plus,27e6bf13
VIEW_PLANTING_PROGRESS,Afficher la progression des plantations,f5a4c1f5
VIEW_PRESCREEN_SUBMISSION,Afficher la soumission de présélection,7dadf2e6
VIEW_PUBLISHED_FUNDER_REPORT,Afficher le rapport de financement publié,8dbc3bb4
VIEW_REPORTS,Afficher les rapports,7fc5e229
VIEW_SESSION,Afficher la session,7f126865
VIEW_SITES_ZONES_SUBZONES,"Afficher les sites, zones et sous-zones sur une carte.",3a2cd664
VIEW_SPECIES_LIST,Afficher la liste des espèces,ff94b19b
VIEWING,Affichage,fb67a07d
VINE,Liane,c39d21fb
VOTER,Votant : {0},46578e94
VOTING_DECISION,Décision de vote,9bb0be97
WAITING_TO_DOWNLOAD,En attente de téléchargement...,0fa10aa4
WAITLIST,Liste d'attente,9373381f
WATER_DEPTH_M,Profondeur de l'eau (m),ca8ca1fb
WATTS_VALUE,{0}W,5f1a35f1
WEIGHT,Poids,8d79d02a
WEIGHT_GRAMS,Poids (g),7f5ac0db
WEIGHT_KILOGRAMS,Poids (kg),222d89cc
WEIGHT_MILLIGRAMS,Poids (mg),c1b46396
WEIGHT_OUNCES,Poids (oz),e0818b90
WEIGHT_POUNDS,Poids (lb),6ad0d2ab
WEIGHT_SYSTEM_SELECTED,Système de poids : {0},bc15e8bc
WELCOME,Bienvenue !,09fd702c
WELCOME_MSG,Bienvenue et bon semis !,9f33bb3b
WELCOME_PERSON,"Bienvenue, {0} !",db783c9d
WELCOME_TO_TERRAWARE_PERSON,"Bienvenue sur Terraware, {0} !",0832a4dc
WHAT_NEEDS_TO_BE_TRUE,Conditions requises,44c32083
WILD,Sauvage,77d2fd62
WILD_IN_SITU,Sauvage (in situ),cf764f76
WILD_IN_SITU_DESCRIPTION,Plantes présentes naturellement dans des zones sauvages et non plantées par l’homme.,9b5b2102
WITHDRAW,Retirer,3aeae714
WITHDRAW_ALL,Tout retirer,cc50ccca
WITHDRAW_BY,Retirer par,54fccc5e
WITHDRAW_DATE_REQUIRED,Date de retrait *,86478a68
WITHDRAW_FROM_BATCHES,Retirer des lots,184d96f3
WITHDRAW_INSTRUCTIONS,Sélectionnez un motif de retrait et saisissez les quantités à retirer de chaque lot.,1636e2b4
WITHDRAW_QUANTITY,Quantité à retirer,021d677d
WITHDRAW_QUANTITY_REQUIRED,Quantité à retirer *,be02aa0c
WITHDRAW_SEEDS,Retirer des semences,02852ae6
WITHDRAW_SINGLE_NURSERY,Vous ne pouvez effectuer un retrait groupé que depuis une seule pépinière à la fois.,948ffd25
WITHDRAWAL,Retrait,9845aaae
WITHDRAWAL_BATCHES_MISSING_QUANTITY_ERROR,Saisissez une quantité dans au moins une ligne de lot de semis.,99add6bc
WITHDRAWAL_DETAILS,Détails du retrait,5c86287a
WITHDRAWAL_HISTORY,Historique des retraits,470f20eb
WITHDRAWAL_UNDONE,Retrait annulé,039d291e
WITHDRAWAL_UNDONE_DESCRIPTION,Le retrait a été annulé et les quantités ont été rétablies dans le lot d'origine.,f3b634f4
WITHDRAWALS,Retraits,270c7f9e
WITHDRAWN,Retiré,2f74b8e9
WITHDRAWN_BY,Retiré par,4cf942fb
WITHDRAWN_DATE,Date de retrait,0b2aa70b
WITHDRAWN_QUANTITY_ERROR,Dépasse la quantité restante,8c911341
WITHDRAWN_QUANTITY_GREATER_THAN_ZERO_ERROR,La quantité retirée doit être supérieure à 0,75e6b589
WITHOUT_MAP,Sans carte,91ef848e
WOOD_DENSITY_LEVEL,Niveau de densité du bois,83a6a766
WORDS,Mots,45f70926
WORKERS_PAID_ENGAGED,Nombre total de travailleurs rémunérés engagés *,3576919b
WORKERS_PAID_FEMALE,Travailleuses rémunérées *,0f4c8201
WORKERS_VOLUNTEERS,Bénévoles *,339666d2
WORKSHOP,Atelier,8092cd5c
WORKSHOPS,Ateliers,1a6fc46c
X_HA,{0} ha,8f68781b
X_HA_IN_TOTAL_PLANTING_AREA,{0} ha dans la superficie totale de plantation,586af003
X_HA_TOTAL_IN_PLANTING_SITE,{0} ha au total sur le site de plantation,43a1bb97
X_HECTARES,{0} hectares,6f24cf52
X_HECTARES_HA,{0} Hectares (ha),e2af9d30
YEAR,Année,484bf433
YES,Oui,d8b0d802
YOU_ACCEPTED_THE_TERMS_ON,Vous avez accepté les conditions le {0}.,b2a20246
YOU_APPROVED_SPECIES,Vous avez approuvé {0}.,8536512d
YOU_ARE_ABOUT_TO_APPROVE_THIS_DELIVERABLE,Vous êtes sur le point d'approuver ce livrable.,09de0fc2
YOU_ARE_ABOUT_TO_APPROVE_THIS_QUESTIONS_DELIVERABLE,Vous êtes sur le point d'approuver ce livrable de questionnaire. Cela approuvera la liste en tant que livrable et n'affectera pas le statut des variables individuelles.,19c0063f
YOU_ARE_ABOUT_TO_APPROVE_THIS_REPORT,Vous êtes sur le point d'approuver ce rapport.,35b3e4f8
YOU_ARE_ABOUT_TO_APPROVE_THIS_SPECIES,Vous êtes sur le point d'approuver cette espèce.,2fb43653
YOU_ARE_ABOUT_TO_APPROVE_THIS_SPECIES_DELIVERABLE,Vous êtes sur le point d'approuver cette liste d'espèces. Cela approuvera la liste en tant que livrable et n'affectera pas le statut des espèces individuelles.,2cd01fab
YOU_ARE_ABOUT_TO_PUBLISH,Vous êtes sur le point de publier sur le Portail des bailleurs de fonds.,8adda943
YOU_ARE_ABOUT_TO_SUBMIT_THIS_SPECIES_DELIVERABLE,Êtes-vous sûr de vouloir soumettre cette liste d'espèces pour approbation ?,47f7bdd3
YOU_ARE_HERE,Vous êtes ici,183a5491
YOUR_APPLICATIONS,Vos candidatures,7da0f423
ZERO,zéro,16bd92ef
ZONE,Zone,17bc60dc
ZONE_BOUNDARIES,Limites de la zone,15e88feb
ZONE_GEOMETRY_CHANGED,La géométrie de {0} a été modifiée le {1},9eec74cc
ZONE_LEVEL_DATA,Données au niveau de la zone,6968436f
ZONE_LEVEL_DATA_MAP_TITLE,À quoi ressemble le site de plantation selon ce que nous avons déclaré avoir planté ?,b072ceb5
ZONE_LEVEL_DATA_MAP_TITLE_WITH_OBSERVATION,À quoi ressemble le site de plantation au {0} ?,7c6e641c
ZONE_MORTALITY,Mortalité par zone,56e56acb
ZONE_MORTALITY_TOOLTIP,"La mortalité par zone indique les zones ayant les taux de mortalité les plus élevés et les plus faibles, parmi celles qui ont été observées.",80d7ce42
ZONE_NAME_IN_USE,Ce nom de zone est déjà utilisé.,d75e052d
ZONE_NAME_MAXIMUM_LENGTH,Le nom de la zone doit comporter 15 caractères ou moins.,73baca0a
